"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000180998.12",129.182815615354,-0.394432584648028,0.132955190008451,-2.96665804939964,0.00301055583221292,0.0236962755833445,"GPR137C"
"ENSG00000180999.11",6.85511100600354,-0.0889231968758398,0.268231847537173,-0.331516177859962,0.740254623067711,0.851776358809473,"C1orf105"
"ENSG00000181004.10",248.071605702595,0.132911678122313,0.0770249128990334,1.72556739267642,0.0844252697876697,0.219420023968844,"BBS12"
"ENSG00000181007.9",280.496484862486,-0.0711767347260761,0.0957661394353888,-0.743234875559513,0.457339492061911,0.640321447883309,"ZFP82"
"ENSG00000181016.9",18.0791240232293,-0.359946510648583,0.154810704384008,-2.32507507850191,0.0200679459802663,0.0853721090622291,"LSMEM1"
"ENSG00000181019.13",12036.1495864092,0.151796434284751,0.19813040886042,0.766144052080816,0.443590593824304,0.628527800541136,"NQO1"
"ENSG00000181023.8",1.84348606864468,-0.950563155323329,0.353213457648868,-2.69118612198601,0.00711984609385298,0.042679336694751,"OR56B1"
"ENSG00000181026.15",1252.82587289994,0.146640576485673,0.073012444827217,2.00843262861141,0.0445973385406824,0.14477176209389,"AEN"
"ENSG00000181027.11",729.511929220461,0.0777373582884698,0.0640823476479615,1.21308536815041,0.22509718355077,0.410189410616081,"FKRP"
"ENSG00000181029.9",22.2709701414917,0.0140739109706094,0.0961914766141831,0.146311414129328,0.883675555651824,0.938148484102753,"TRAPPC5"
"ENSG00000181031.16",1138.46689179445,-0.0597040260858375,0.109586384666542,-0.544812444242134,0.585882519033585,0.74333244564556,"RPH3AL"
"ENSG00000181035.14",571.946590412414,-0.140447847501289,0.0823911742297622,-1.70464675147881,0.0882603264436832,0.225796272564291,"SLC25A42"
"ENSG00000181036.14",105.874650613147,-0.147074344784705,0.135817405027305,-1.08288289527499,0.278860404971642,0.471323002468869,"FCRL6"
"ENSG00000181038.14",594.847048287392,0.047178696929196,0.0540029419027679,0.873631977571538,0.382318705833144,0.573590044310885,"METTL23"
"ENSG00000181045.15",1031.02477895864,-0.147527754806173,0.0788213439120479,-1.87167266484051,0.0612519035387403,0.178298494289305,"SLC26A11"
"ENSG00000181061.14",1868.21202767026,0.166883299937156,0.0904645205970073,1.84473757044015,0.0650757227784624,0.185264670376774,"HIGD1A"
"ENSG00000181072.11",18.6954306930329,-0.00747582708474351,0.337357347083172,-0.0221599652397682,0.982320352852318,0.991252432561823,"CHRM2"
"ENSG00000181074.4",8.08202452085051,-0.72545100262373,0.194915100911655,-3.7218819846726,0.000197743444250312,0.00355863377806791,"OR52N4"
"ENSG00000181085.15",495.573202492481,-0.295979783396275,0.173263418037909,-1.70826471477965,0.0875872353817271,0.224760430673951,"MAPK15"
"ENSG00000181090.21",2378.98582765019,-0.0418067628119243,0.0572599989025714,-0.73012161392212,0.465315850805554,0.647080766086182,"EHMT1"
"ENSG00000181092.10",0.603050561670616,-0.420286435761503,0.440525815456976,-0.954056314101644,0.340055137686898,0.533347566446918,"ADIPOQ"
"ENSG00000181097.5",30.5039928243911,0.0658930299702951,0.108463528145089,0.607513245209503,0.543510355294605,0.711148260227254,"LINC02878"
"ENSG00000181104.7",2356.23179060489,0.129313030981439,0.0987298616680908,1.30976615176634,0.190274957050751,0.369088100653466,"F2R"
"ENSG00000181123.8",32.5984516673836,-0.950241906300679,0.249936865766936,-3.80192775237396,0.000143574598514825,0.00283849709522214,"AC004832.1"
"ENSG00000181126.13",146.310301113897,0.226953523070755,0.199772484912363,1.13605996927112,0.255931467038046,0.446508742446035,"HLA-V"
"ENSG00000181135.16",607.705608590299,-0.0289144350493667,0.0788544913567847,-0.36668088972308,0.713857062931711,0.834679818987468,"ZNF707"
"ENSG00000181143.15",3179.88817537537,0.212687617933496,0.266877251770021,0.796949221122741,0.425480522901713,0.612960755039668,"MUC16"
"ENSG00000181163.14",20623.7515508963,0.170481162984518,0.0783726897744398,2.17526237105261,0.0296104606226848,0.109711676156237,"NPM1"
"ENSG00000181191.12",1345.63577612168,0.127989716418418,0.0652804627206477,1.96061288606546,0.04992419802901,0.155586101748557,"PJA1"
"ENSG00000181192.12",2047.05654915936,-0.0667462080848215,0.0778485335407479,-0.85738555434554,0.39123184012003,0.582135492876701,"DHTKD1"
"ENSG00000181195.11",74.1303105342679,-0.985779228439238,0.234930112146493,-4.1960531131256,2.71606579304142e-05,0.000828835732793106,"PENK"
"ENSG00000181211.1",1.15235702880443,-2.31549444872901,0.798941309732593,-2.89820343562409,0.00375307061818273,0.0275101233137732,"HECW1-IT1"
"ENSG00000181215.15",22.9937200017794,-0.475935126429735,0.194449521771041,-2.44760245278533,0.0143810232871962,0.0683142205673752,"C4orf50"
"ENSG00000181218.5",419.102938221558,0.347268315123608,0.207109025604303,1.67674158144653,0.0935930257029126,0.234543457647559,"H2AW"
"ENSG00000181220.17",1170.64957810388,0.10829703822433,0.0510407385556065,2.12177647285306,0.033856513240074,0.120017570606675,"ZNF746"
"ENSG00000181222.19",9959.21328663397,0.0181150003597222,0.0725725974698673,0.249612126219454,0.802887320018837,0.891674498997964,"POLR2A"
"ENSG00000181227.3",20.5029840040718,-0.21958289290653,0.111804592172113,-1.96398813895321,0.0495314674292579,0.154751654623661,"DLSTP1"
"ENSG00000181234.9",33.3147487014661,-0.321223972584815,0.286306754365053,-1.1219573680586,0.261880566754297,0.453422683168653,"TMEM132C"
"ENSG00000181240.14",12.793446837622,-0.230219501465738,0.177243153147091,-1.29889080270809,0.193981406470771,0.373458796370288,"SLC25A41"
"ENSG00000181264.9",335.73852654956,0.0594797155549998,0.0863128475734592,0.689117752769977,0.490749169099117,0.668898390518992,"TLCD5"
"ENSG00000181274.7",700.423479948561,0.0431211364617386,0.0863742985460189,0.499235735486342,0.617613322304862,0.767504025213533,"FRAT2"
"ENSG00000181284.3",178.597599201888,0.234284662196966,0.0708337338222165,3.3075294715508,0.000941228074781852,0.0105372139409131,"TMEM102"
"ENSG00000181291.8",35.5776410910062,0.237568971814668,0.174917022876885,1.35818097008134,0.174406267440287,0.349621138119549,"TMEM132E"
"ENSG00000181315.11",467.970212980622,-0.254778565818948,0.123508972001211,-2.06283447826325,0.0391283570416638,0.132698420188256,"ZNF322"
"ENSG00000181322.15",66.7760941734792,-0.712531126865246,0.167037987467637,-4.26568313991029,1.99291456706391e-05,0.00066549753943088,"NME9"
"ENSG00000181333.12",44.477709846035,0.0749308387639205,0.228088027762475,0.328517193554549,0.742520646432273,0.853233696257538,"HEPHL1"
"ENSG00000181350.12",209.00149341037,-0.195537966617895,0.130783951294495,-1.49512202898343,0.134882597679471,0.296351444573484,"LRRC75A"
"ENSG00000181355.21",8.83403490467299,0.559338462285323,0.45864303409818,1.21955076323167,0.222635221077996,0.407352957537356,"OFCC1"
"ENSG00000181359.5",5.99377209685607,0.17803091560925,0.188032766428233,0.946807936675228,0.343736656779078,0.537076427358074,"HSP90AA6P"
"ENSG00000181374.8",655.489645454772,0.201122903642546,0.186536810854809,1.07819417905182,0.280947109110665,0.473566377897105,"CCL13"
"ENSG00000181378.14",183.484549522493,-1.14875831429352,0.23639896398917,-4.85940502829847,1.1773904458116e-06,8.41349866913777e-05,"CFAP65"
"ENSG00000181381.14",1582.57015737957,0.225649351702208,0.103203711025538,2.18644610217913,0.0287829838440715,0.107695199047052,"DDX60L"
"ENSG00000181392.17",485.318325028154,-0.0636307448977265,0.113152638572383,-0.562344331520139,0.573881439554069,0.734205693696869,"SYNE4"
"ENSG00000181396.13",1872.95865282824,0.101222652010227,0.0658771867231151,1.53653574242128,0.124407038601231,0.281454439803669,"OGFOD3"
"ENSG00000181404.17",214.993202964302,-0.0388991525424242,0.0883013219753043,-0.440527408562505,0.659555165581732,0.797445893690939,"WASHC1"
"ENSG00000181408.4",4.58374355766152,-0.303382672893059,0.233967427448646,-1.29668764665821,0.194738681520599,0.374332270431022,"UTS2R"
"ENSG00000181409.14",912.400879617295,-0.248942455883664,0.15658164487928,-1.58985720245558,0.111866996461082,0.262757460026876,"AATK"
"ENSG00000181418.8",25.086852609638,-0.116907303293526,0.18723174411751,-0.624398943910669,0.532365618476149,0.702025925295142,"DDN"
"ENSG00000181433.9",4.7162058659362,0.00374727666632106,0.420406092566888,0.00891346898290931,0.9928881748878,0.996678356863267,"SAGE1"
"ENSG00000181444.13",496.498211170043,0.190389440708942,0.10854737677008,1.75397551165346,0.0794347033045106,0.210793844820426,"ZNF467"
"ENSG00000181449.4",992.006232803331,-0.46488250261982,0.234858819909867,-1.9794125798564,0.0477695732983225,0.151134885852043,"SOX2"
"ENSG00000181450.18",667.682399226007,-0.255907779455482,0.093296440939709,-2.74295328822734,0.00608893464798744,0.0383761731214975,"ZNF678"
"ENSG00000181458.10",1649.39455742702,0.225222083327359,0.170705863868898,1.31935762616995,0.187049580900633,0.365022530337331,"TMEM45A"
"ENSG00000181467.5",2930.09306687681,0.229376541867243,0.0771496424915278,2.97313810485165,0.00294771787014495,0.0233931735258667,"RAP2B"
"ENSG00000181472.5",922.806497381394,0.0872246524433302,0.0477526033639992,1.82659470476303,0.0677607301416607,0.190002975934713,"ZBTB2"
"ENSG00000181481.14",1264.43666023814,0.18697441991198,0.0627839618770907,2.97806022942629,0.00290078975740829,0.0230932552351493,"RNF135"
"ENSG00000181499.2",0.774898608865684,-1.50528123015886,0.416027856088475,-3.61822221307878,0.000296633658236559,0.00475256226355619,"OR6T1"
"ENSG00000181513.15",647.79833508224,-0.0193861138387579,0.0805700910466067,-0.240611790143613,0.809856011402202,0.895478861788989,"ACBD4"
"ENSG00000181523.13",2104.59949620075,-0.0604773579514543,0.0684679070949264,-0.88329497011799,0.377076920727387,0.56859558502545,"SGSH"
"ENSG00000181524.6",122.090345994635,-0.219000937105136,0.13254027693737,-1.6523349895264,0.0984662802486384,0.242025682415498,"RPL24P4"
"ENSG00000181541.6",2.84880637229607,-1.70517867492312,0.481519998017686,-3.54124165547221,0.000398248647152066,0.00579718442899696,"MAB21L2"
"ENSG00000181544.15",74.8104375166461,0.052461730533053,0.121054858984141,0.433371538931172,0.664744873652536,0.80177339704068,"FANCB"
"ENSG00000181552.4",1.744877234287,-1.23654203938922,0.464758387198552,-2.66061263970466,0.00779986331884247,0.0453083296147729,"EDDM3B"
"ENSG00000181555.21",3127.20618051075,-0.158254578591703,0.0557933980774348,-2.83643914952202,0.00456196706287001,0.0314339803197039,"SETD2"
"ENSG00000181562.5",2.21221459054609,-1.28018514016102,0.34586403874061,-3.70141152813269,0.000214403414750387,0.00379354041058318,"EDDM3A"
"ENSG00000181577.16",761.483627967459,0.360975263936674,0.178030920511058,2.02759870532857,0.0426012212604742,0.14027142757787,"C6orf223"
"ENSG00000181585.7",44.076662421532,0.293441062215832,0.154269589322744,1.90213160937332,0.0571539509781992,0.169986286396032,"TMIE"
"ENSG00000181588.16",1268.7798388554,0.195737266133159,0.0841521433755071,2.32599264001788,0.0200189433212752,0.0852750247378837,"MEX3D"
"ENSG00000181609.5",0.742466100605167,-1.58851131788316,0.505019157723223,-3.14544764013437,0.00165832876230492,0.0156626211300476,"OR52D1"
"ENSG00000181610.13",2747.50518465387,0.0769736459825724,0.0828633538718311,0.928922646573435,0.352929175610619,0.546495444128178,"MRPS23"
"ENSG00000181616.9",1.81663635173945,-1.23201167766726,0.538237494344026,-2.28897408785832,0.0220808579828792,0.0907569542232201,"OR52H1"
"ENSG00000181617.6",171.095136161991,-0.566152585221479,0.257961311772156,-2.19471897290371,0.0281837628875055,0.106217117705877,"FDCSP"
"ENSG00000181619.11",81.5582592342961,-0.191160036452452,0.111338333119576,-1.71692921113834,0.0859921068567688,0.222105136817875,"GPR135"
"ENSG00000181626.12",3.19271985467628,-0.181321990089131,0.269093174858025,-0.673826046256273,0.500421913525742,0.676982802397909,"ANKRD62"
"ENSG00000181631.7",346.311387961575,-0.28996938550484,0.132431451961051,-2.18958095838231,0.0285546412338089,0.107167342367133,"P2RY13"
"ENSG00000181634.8",1041.65723041894,-0.36732348399483,0.147082379452921,-2.49739965698886,0.0125107866852598,0.0621790268906202,"TNFSF15"
"ENSG00000181638.20",436.773561318728,0.0954584358257,0.0856029570689156,1.11513012043322,0.26479466578153,0.456446557308921,"ZFP41"
"ENSG00000181649.8",1340.48669305505,0.472776046005285,0.152965309628682,3.09074029368444,0.0019965818043368,0.0178784825206523,"PHLDA2"
"ENSG00000181652.19",249.990558609532,-0.0809950838144499,0.173856554867445,-0.465873051931828,0.641306371317434,0.784214097563775,"ATG9B"
"ENSG00000181656.7",31.7944808487821,-0.376921117090613,0.190688227436543,-1.97663548587993,0.0480828479771161,0.151880669611207,"GPR88"
"ENSG00000181666.18",1411.6453446556,-0.122753828253904,0.0653452532287474,-1.87854239120004,0.0603070036092256,0.176352612627161,"ZNF875"
"ENSG00000181690.8",336.846244733088,-0.242506089247647,0.134381263899166,-1.80461235600235,0.0711353631995809,0.196100823631999,"PLAG1"
"ENSG00000181704.12",3796.01993896116,-0.0369075669872144,0.0556807572703749,-0.66284240366916,0.507431492765185,0.682941209064612,"YIPF6"
"ENSG00000181722.17",244.975516244558,-0.724471373636053,0.173139534959463,-4.18432089358257,2.86019848887252e-05,0.000861760980000297,"ZBTB20"
"ENSG00000181741.7",2.46281314314863,-0.415746365326874,0.260840183810757,-1.59387391640739,0.11096427764043,0.261379205849926,"FDX1P1"
"ENSG00000181744.9",1155.49054859625,-0.0933972309603798,0.0964251863976697,-0.968597878309488,0.332745862377087,0.526250914261572,"DIPK2A"
"ENSG00000181751.10",538.669387502539,0.258230950895545,0.0980741074715581,2.63301861778791,0.00846297081511443,0.0479505934900621,"MACIR"
"ENSG00000181754.7",521.044864649487,-0.221118432816902,0.108563908817947,-2.03675821204725,0.041674277821587,0.138211580833303,"AMIGO1"
"ENSG00000181773.7",77.6159143228977,0.0590101860181487,0.117172468470618,0.503618185981513,0.614529710445432,0.765391510265341,"GPR3"
"ENSG00000181778.5",8.222347978693,-0.433280175735095,0.214542731147834,-2.01955187862569,0.0434298909326395,0.142202139931193,"TMEM252"
"ENSG00000181781.9",8.65151710848867,0.206025865627589,0.171592981131256,1.20066604280273,0.229880771358524,0.416180043685451,"ODF3L2"
"ENSG00000181788.4",1263.69854946619,0.146741636927081,0.0598684029595118,2.45106984106993,0.0142432314245094,0.0678883183702495,"SIAH2"
"ENSG00000181789.14",11933.4363905654,0.143508393776002,0.0610191270173252,2.35185917581639,0.0186798454603066,0.0815510221492248,"COPG1"
"ENSG00000181790.11",235.051213709149,0.344799755388042,0.197998188793716,1.74142883573178,0.0816084373399352,0.214906252316641,"ADGRB1"
"ENSG00000181798.3",19.1686334938344,0.0806979371679988,0.112684476290898,0.716140677263077,0.473904488826642,0.654323483038419,"LINC00471"
"ENSG00000181800.6",26.7083032730458,-0.657458541079083,0.200041501285443,-3.28661071254881,0.0010140090512682,0.0111099896593038,"CELF2-AS1"
"ENSG00000181804.15",402.635503126427,-0.0793447496790941,0.106007282664245,-0.748483950205587,0.454168302386968,0.63746312358218,"SLC9A9"
"ENSG00000181817.6",1120.31497461564,0.19839626949726,0.0778848294444096,2.54730312581432,0.0108559088865481,0.056667955095864,"LSM10"
"ENSG00000181826.10",1051.40977736125,0.207723574226144,0.0923730516803662,2.24874647364601,0.0245286305900451,0.0972412119831356,"RELL1"
"ENSG00000181827.15",1051.18372872236,-0.111563010690121,0.0657765751337644,-1.69609029450445,0.0898687813927774,0.228431923874617,"RFX7"
"ENSG00000181830.9",2373.37350014509,0.205153073494456,0.0939387130947468,2.18390338483281,0.0289693482528564,0.108125169437483,"SLC35C1"
"ENSG00000181847.12",426.832852529094,-0.185041379376243,0.131152678697716,-1.41088524621545,0.158278453153998,0.328392770030903,"TIGIT"
"ENSG00000181852.18",2361.54445004994,0.0837754016398788,0.0528950969742681,1.58380278006926,0.11323860646235,0.264881116064851,"RNF41"
"ENSG00000181856.15",36.8028662549881,-0.26282744499375,0.127690593398409,-2.05831485310511,0.0395599192955938,0.133671814991191,"SLC2A4"
"ENSG00000181873.13",501.151659490002,-0.138392367576152,0.075454249111707,-1.83412291826359,0.0666357501273263,0.188088514539133,"IBA57"
"ENSG00000181885.18",4861.06888722497,0.112401030757387,0.100587917682497,1.11744067624679,0.263805951351913,0.455449675293468,"CLDN7"
"ENSG00000181894.15",508.949497065255,-0.0586393524993267,0.0785081686987499,-0.746920396581107,0.4551116131791,0.638329651496473,"ZNF329"
"ENSG00000181896.12",584.874912141517,-0.27496503262885,0.0680251073140197,-4.04211097175559,5.29721510821821e-05,0.00137781392654616,"ZNF101"
"ENSG00000181903.5",2.61019077828729,-0.417069796146732,0.33355229803346,-1.25038801592935,0.211157840196213,0.393650163973798,"OR4C6"
"ENSG00000181904.9",2674.00795053583,0.0139485686290091,0.0577564773007365,0.241506568282883,0.80916252637422,0.895089552037119,"C5orf24"
"ENSG00000181908.5",9.87158314552006,-0.202127464580941,0.135588309281568,-1.49074404461519,0.136028707600839,0.297805729565036,"LINC02724"
"ENSG00000181915.5",1106.15148858151,0.0456251271962998,0.0488137831268025,0.934677139810704,0.349954711394623,0.543572808488086,"ADO"
"ENSG00000181924.7",2103.46129391877,0.105248378478648,0.0779101513976593,1.35089428772191,0.176729298322437,0.352495119161808,"COA4"
"ENSG00000181929.13",2307.41319472882,0.0495720963305196,0.0605417253385489,0.818808781106134,0.412895520173442,0.601993893283749,"PRKAG1"
"ENSG00000181938.14",315.547659349166,0.283672872175121,0.0931425378540941,3.04557808613169,0.00232233466091508,0.0198077134811499,"GINS3"
"ENSG00000181982.19",1051.53105759829,0.0568465188968495,0.0623629527623827,0.91154309375709,0.362009290464369,0.555127599255227,"CCDC149"
"ENSG00000181991.16",612.328982890416,0.158464842166842,0.058190349525857,2.72321516296147,0.00646499374797738,0.0399626878669534,"MRPS11"
"ENSG00000182004.13",2253.24488577643,0.167841828668531,0.0780364663586242,2.15081277382804,0.0314909804517798,0.114444843595798,"SNRPE"
"ENSG00000182010.11",2154.53797211996,-0.156025716839782,0.220443946560914,-0.707779547925434,0.479082169016859,0.658956624473667,"RTKN2"
"ENSG00000182013.18",546.1501979564,-0.0133018557097815,0.185428915070616,-0.071735606632417,0.942812319150657,0.969971103523066,"PNMA8A"
"ENSG00000182022.18",3556.4498787476,0.224333405378899,0.0954543638438383,2.35016395631639,0.0187651432897069,0.0817732873748968,"CHST15"
"ENSG00000182040.9",15.4996738226324,-0.34473557320918,0.280631855937108,-1.2284263739696,0.219286952322196,0.403523271512535,"USH1G"
"ENSG00000182048.11",17.7028975734817,-0.243276201126153,0.170279979457423,-1.42868352404859,0.153095215420772,0.321476040025545,"TRPC2"
"ENSG00000182050.13",14.7902886600363,-0.276180080465317,0.266082424417223,-1.03794935373958,0.299293634601454,0.492287720774025,"MGAT4C"
"ENSG00000182054.10",6221.3573849286,0.0802507072787459,0.0947328404558563,0.847126581369015,0.39692457044723,0.587455422267154,"IDH2"
"ENSG00000182057.5",183.570009060026,0.239225813026648,0.0878544360493903,2.72297932562175,0.00646961063969465,0.0399763821505854,"OGFRP1"
"ENSG00000182077.12",5.65326670365272,-0.718778597520277,0.312899782312904,-2.29715275672991,0.0216100570896825,0.0894743975484141,"PTCHD3"
"ENSG00000182087.14",3571.77581521235,0.0687697031589837,0.0755499471665035,0.910254814704543,0.362688142183238,0.555733446138924,"TMEM259"
"ENSG00000182093.16",790.944462219938,0.0167020275099939,0.0680182418974508,0.245552179004789,0.806028911503362,0.893217937217957,"GET1"
"ENSG00000182095.14",7861.58043160553,0.0664124198851317,0.0852663407117076,0.7788820222704,0.436049214974266,0.621729615166519,"TNRC18"
"ENSG00000182103.5",7.1645281068321,-0.31061411641331,0.210983244257688,-1.47222172787302,0.140961011842037,0.304741231640061,"FAM181B"
"ENSG00000182107.7",3591.20784315116,0.0550156098010092,0.0845444752521513,0.650729803892292,0.515220920478188,0.689439312921235,"TMEM30B"
"ENSG00000182108.11",253.406067446071,-0.249420189069706,0.0959706209410149,-2.59892232251997,0.00935169321548342,0.0513186723257085,"DEXI"
"ENSG00000182111.9",4.60019248486889,0.400830956147244,0.527485614678552,0.759889833946484,0.447320438818776,0.631900855804205,"ZNF716"
"ENSG00000182117.6",2672.47476191701,0.310963004820159,0.0837806904159652,3.711630965038,0.000205928073085948,0.00368204260862001,"NOP10"
"ENSG00000182118.8",726.833034546724,0.317674819302764,0.119178759973892,2.66553217513218,0.00768665758161831,0.0448181945472536,"FAM89A"
"ENSG00000182132.14",22.0312745037311,0.187000920609948,0.173671480888622,1.07675088421613,0.28159157312922,0.474012956021394,"KCNIP1"
"ENSG00000182134.16",1260.33695068291,-0.00988591785515585,0.0851817918273045,-0.116056702296171,0.90760760342303,0.950907258103752,"TDRKH"
"ENSG00000182141.10",397.989603294364,-0.427110999672949,0.0946459792836271,-4.51272207129918,6.40008659733406e-06,0.000286780730935455,"ZNF708"
"ENSG00000182149.21",6078.7658538519,-0.0278834226439447,0.0389212091685567,-0.716406895869793,0.473740138156394,0.654150819942799,"IST1"
"ENSG00000182150.18",885.535661818476,-0.127894987124605,0.0788046861765797,-1.62293631673156,0.104603019126629,0.251753882427402,"ERCC6L2"
"ENSG00000182154.8",1196.71531711518,0.302288208984298,0.0969210866930331,3.11891064471554,0.00181521001183752,0.0167638798679907,"MRPL41"
"ENSG00000182156.10",3.7982770670788,-0.0611444982181575,0.208084391341102,-0.293844712830606,0.768876566613302,0.870628104627463,"ENPP7"
"ENSG00000182158.15",7151.02894301514,-0.0259754598180123,0.0790034015649269,-0.328789131904213,0.742315078288492,0.853144708003961,"CREB3L2"
"ENSG00000182162.11",417.327277592871,-0.224161724427993,0.121516489906829,-1.8447021025695,0.0650808848617951,0.185264670376774,"P2RY8"
"ENSG00000182165.18",183.262034110614,0.0923744285305605,0.093732046020288,0.98551597295301,0.324370689441903,0.517890726311343,"TP53TG1"
"ENSG00000182168.15",403.905237850919,-0.124788362199134,0.127925253861039,-0.975478714583499,0.329322855017084,0.52287550916122,"UNC5C"
"ENSG00000182173.13",1718.31949293846,-0.0376405662639621,0.0701227493137928,-0.53678109646734,0.591418830776498,0.747820248121609,"TSEN54"
"ENSG00000182175.14",427.483668216302,-0.232188555883632,0.163686122239219,-1.41849872614308,0.156045210333391,0.325414488911335,"RGMA"
"ENSG00000182179.13",2475.87281542693,-0.097290778569918,0.0893619564208235,-1.08872704299082,0.276274272626439,0.468902903678223,"UBA7"
"ENSG00000182180.14",2944.92123821033,0.127206128264286,0.0670813085916505,1.89629765630599,0.0579206960222072,0.17151594171194,"MRPS16"
"ENSG00000182183.15",44.3294067664598,-0.332621234799575,0.122064400898186,-2.72496511965855,0.0064308280471955,0.0398402601740379,"SHISAL2A"
"ENSG00000182185.18",262.501382294772,-0.203769198961941,0.0999763475390882,-2.03817406794414,0.0415325279160649,0.137929421636863,"RAD51B"
"ENSG00000182195.9",1560.10527148539,0.349742655918955,0.138660446028336,2.52229576592796,0.0116591631805589,0.0594074869559763,"LDOC1"
"ENSG00000182196.13",13.7642606927721,-0.100141457380514,0.142949071656904,-0.700539403437793,0.483590506360752,0.662776993589187,"ARL6IP4"
"ENSG00000182197.12",3285.69271297587,0.254534802347622,0.0711153964123605,3.57917996929539,0.000344674053594545,0.00528569012727922,"EXT1"
"ENSG00000182199.11",4615.51320737151,0.105216512007693,0.10465136777155,1.00540025656785,0.314704156376855,0.508786746868093,"SHMT2"
"ENSG00000182208.14",1218.83021927742,0.031457541491175,0.0651960213848968,0.482507073636588,0.629445774651682,0.776009560284334,"MOB2"
"ENSG00000182218.9",208.172297383148,0.307500407502819,0.123589334966123,2.48808206296366,0.0128434093579523,0.0633715677841697,"HHIPL1"
"ENSG00000182220.15",7731.21187199482,0.0459171069950561,0.0536429970025171,0.855975794806944,0.392011168240955,0.58280020649487,"ATP6AP2"
"ENSG00000182223.7",2.39946095266357,-0.657072707740075,0.273153393588941,-2.40550812533152,0.0161499928136445,0.0739081389339749,"ZAR1"
"ENSG00000182230.12",2.02085776460498,-0.30536833896832,0.296231192755315,-1.03084464579175,0.302613678062467,0.495690882348522,"FAM153B"
"ENSG00000182240.16",4505.16440504624,0.280247363807827,0.134311820490105,2.08654281347094,0.036929481249854,0.12765997500274,"BACE2"
"ENSG00000182247.10",1001.62403071094,0.157249309661617,0.0853158476893934,1.84314302583161,0.0653081307795912,0.185647506663672,"UBE2E2"
"ENSG00000182253.15",590.268815460968,0.050750966102076,0.118887855862822,0.426880994141527,0.669466009349168,0.804972311887947,"SYNM"
"ENSG00000182255.7",26.0690847972348,-0.181982072529169,0.321696939384713,-0.565694137088259,0.571601721476814,0.732630303878957,"KCNA4"
"ENSG00000182256.13",17.4089042832462,-0.61284678126001,0.333162232944994,-1.8394845533443,0.0658439478041425,0.186494372183635,"GABRG3"
"ENSG00000182257.8",28.113337546595,0.125837673541655,0.105573786207439,1.1919405191588,0.233284568884673,0.420141899376687,"PRR34"
"ENSG00000182261.4",0.988126052219348,-0.329158186444263,0.411560123868588,-0.799781532161661,0.423837384802229,0.611440248384635,"NLRP10"
"ENSG00000182263.14",254.852828502836,0.256757607110419,0.137993084588467,1.86065561093978,0.062792826148726,0.180963158757779,"FIGN"
"ENSG00000182264.9",16.1556077623559,-0.45147415154113,0.167935991190795,-2.6883704222057,0.00718016968337764,0.0428557528269437,"IZUMO1"
"ENSG00000182272.12",562.507179545049,-0.15329521506924,0.226179293468126,-0.677759722027089,0.497924052976138,0.674755189504012,"B4GALNT4"
"ENSG00000182287.15",1158.2334751557,-0.0374405928587365,0.100040635204674,-0.37425384976951,0.708215463773291,0.830818091451874,"AP1S2"
"ENSG00000182307.14",2663.90784027224,-0.00287851544013783,0.0733288195776995,-0.0392548994612922,0.968687163894582,0.984147139076666,"C8orf33"
"ENSG00000182308.7",24.5495864437899,-0.000952403172687251,0.141448174358149,-0.00673323057726958,0.994627699871554,0.997492857142423,"DCAF4L1"
"ENSG00000182310.15",154.704249626622,-0.113752124175916,0.099395634689606,-1.14443782698449,0.25244210825563,0.442671184565189,"SPACA6"
"ENSG00000182318.6",232.903212020614,-0.0392842709737295,0.0562122489659425,-0.698856062448787,0.484641988395734,0.663788172126085,"ZSCAN22"
"ENSG00000182324.7",61.9138762290668,0.0329450170197321,0.11669555194273,0.282315962101969,0.77770124719375,0.876150772293635,"KCNJ14"
"ENSG00000182325.11",737.38487965121,0.0569784950000789,0.100964323003559,0.564342861963928,0.572520816582597,0.733169303272729,"FBXL6"
"ENSG00000182326.15",17501.7367235239,0.0660930877951615,0.11135685153575,0.593525112138635,0.552829782098024,0.718033860078396,"C1S"
"ENSG00000182327.8",60.0089654541313,0.0257540736492631,0.177627310108412,0.144989380481776,0.884719256338815,0.938713691162221,"GLTPD2"
"ENSG00000182329.14",53.6588192313325,-1.40064022418585,0.231815423962995,-6.04204931769092,1.52168933827432e-09,5.69231495945694e-07,"KIAA2012"
"ENSG00000182333.15",2.03390371706223,-1.2601322802047,0.426512989233857,-2.95449918762913,0.00313176977990048,0.0243669107927615,"LIPF"
"ENSG00000182347.10",2.35372965842187,-1.49968646578818,0.392831155532263,-3.81763626603444,0.000134736372069977,0.00273356370220947,"PDSS1P1"
"ENSG00000182359.15",307.450760430548,-0.153879482970935,0.0848457675502568,-1.81363770302139,0.0697335218391689,0.193550491253977,"KBTBD3"
"ENSG00000182362.14",416.499234662799,0.27206985859891,0.0893425756017544,3.04524306319156,0.00232492333267309,0.0198077134811499,"YBEY"
"ENSG00000182366.10",8.03572829889492,-0.605901370836507,0.192880212618055,-3.14133504216072,0.00168179518463408,0.015819763752062,"FAM87A"
"ENSG00000182372.10",780.857138231083,0.00870916378764295,0.0763859928354764,0.114015193942705,0.909225748962651,0.95186640546741,"CLN8"
